syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
schutz,ø,z,tz,utz,hutz,chutz,A,KA,CKA,ACKA,CACKA,Rechts,ø,R,Re,Rec,Rech,Recht,C,CK,CKC,CKCA,CKCAC,12,10,3,3,-1,heavy,light,c,c,CKCA,CKA,C,C,CA,A,K,K,6,6,2,1,1,1,1,1,CVCC,CVC,3,2,N,NN,T,2,Rechtsschutz,paenultima
staat,ø,t,at,aat,taat,staat,C,LC,CLC,CCLC,ACCLC,Rechts,ø,R,Re,Rec,Rech,Recht,C,CK,CKC,CKCA,CKCAC,12,13,3,3,1,heavy,light,c,c,CKCA,CCLC,C,CC,CA,C,K,L,6,5,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,NN,T,2,Rechtsstaat,paenultima
um,um,m,um,sum,tsum,htsum,C,KC,AKC,CAKC,KCAKC,rechts,ø,r,re,rec,rech,recht,C,CK,CKC,CKCA,CKCAK,12,11,3,5,0,heavy,light,c,c,CKCA,KC,C,,CA,C,K,K,6,2,2,1,1,0,1,1,CVCC,VC,3,1,ADV,ø,F,2,rechtsum,ultima
bein,ø,n,in,ein,bein,hbein,C,DC,CDC,LCDC,CLCDC,Reh,ø,R,Re,Reh,Rehb,Rehbe,C,CL,CLC,CLCD,CLCDC,10,14,5,4,2,light,light,o,c,CL,CDC,C,C,,C,L,D,3,4,0,1,1,1,2,2,CVV,CVVC,0,1,N,NN,T,2,Rehbein,paenultima
braun,ø,n,un,aun,raun,braun,C,DC,CDC,CCDC,LCCDC,reh,ø,r,re,reh,rehb,rehbr,C,CL,CLC,CLCC,CLCCD,10,18,5,4,4,light,light,o,c,CL,CCDC,C,CC,,C,L,D,3,5,0,1,1,2,2,2,CVV,CCVVC,0,1,A,NA,F,2,rehbraun,paenultima
kitz,ø,z,tz,itz,kitz,hkitz,A,KA,CKA,LCKA,CLCKA,Reh,ø,R,Re,Reh,Rehk,Rehki,C,CL,CLC,CLCK,CLCKA,10,10,5,3,0,light,light,o,c,CL,CKA,C,C,,A,L,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,NN,T,2,Rehkitz,paenultima
mark,ø,k,rk,ark,mark,smark,C,CC,KCC,CKCC,CCKCC,Reichs,ø,R,Re,Rei,Reic,Reich,C,CD,CDC,CDCC,CDCCC,16,14,4,3,-1,heavy,heavy,c,c,CDCC,CKCC,C,C,CC,CC,D,K,6,4,2,2,1,1,2,1,CVVCC,CVCC,1,3,N,NN,T,2,Reichsmark,paenultima
tag,ø,g,ag,tag,stag,hstag,C,LC,CLC,CCLC,CCCLC,Reichs,ø,R,Re,Rei,Reic,Reich,C,CD,CDC,CDCC,CDCCC,16,12,4,4,-2,heavy,light,c,c,CDCC,CLC,C,C,CC,C,D,L,6,3,2,1,1,1,2,2,CVVCC,CVVC,1,1,N,NN,T,2,Reichstag,paenultima
wehr,ø,r,hr,ehr,wehr,swehr,C,LC,CLC,CCLC,CCCLC,Reichs,ø,R,Re,Rei,Reic,Reich,C,CD,CDC,CDCC,CDCCC,16,11,4,3,-2,heavy,light,c,c,CDCC,CLC,C,C,CC,C,D,L,6,4,2,1,1,1,2,2,CVVCC,CVVC,1,1,N,NN,T,2,Reichswehr,paenultima
garn,ø,n,rn,arn,garn,hgarn,C,CC,KCC,CKCC,DCKCC,Reih,ø,R,Re,Rei,Reih,Reihg,C,CD,CDC,CDCK,CDCKC,14,14,7,3,0,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,4,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,VN,T,2,Reihgarn,paenultima
um,um,m,um,hum,ihum,eihum,C,KC,DKC,CDKC,ø,reih,ø,r,re,rei,reih,reihu,C,CD,CDK,CDKC,ø,14,11,7,5,-1,light,light,o,c,CD,KC,C,,,C,D,K,4,2,0,1,1,0,2,1,CVV,VC,0,1,ADV,ø,F,2,reihum,ultima
art,ø,t,rt,art,mart,imart,C,CC,LCC,CLCC,DCLCC,Reim,ø,R,Re,Rei,Reim,Reima,C,CD,CDC,CDCL,CDCLC,17,15,5,5,-1,light,heavy,c,c,CDC,LCC,C,,C,CC,D,L,4,3,1,2,1,0,2,2,CVVC,VVCC,1,1,N,VN,T,2,Reimart,paenultima
wort,ø,t,rt,ort,wort,mwort,C,CC,KCC,CKCC,CCKCC,Reim,ø,R,Re,Rei,Reim,Reimw,C,CD,CDC,CDCC,CDCCK,17,12,5,3,-2,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,VN,T,2,Reimwort,paenultima
schiff,ø,f,ff,iff,hiff,chiff,C,KC,CKC,CCKC,DCCKC,Rein,ø,R,Re,Rei,Rein,Reins,C,CD,CDC,CDCC,CDCCK,17,10,5,3,-3,light,light,c,c,CDC,CKC,C,C,C,C,D,K,4,6,1,1,1,1,2,1,CVVC,CVC,1,2,N,AN,T,2,Reinschiff,paenultima
schrift,ø,t,ft,ift,rift,hrift,C,CC,KCC,CKCC,CCKCC,Rein,ø,R,Re,Rei,Rein,Reins,C,CD,CDC,CDCC,CDCCC,17,15,5,3,-1,light,heavy,c,c,CDC,CCKCC,C,CC,C,CC,D,K,4,7,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,AN,T,2,Reinschrift,paenultima
zucht,ø,t,ht,cht,ucht,zucht,C,CC,KCC,AKCC,CAKCC,Rein,ø,R,Re,Rei,Rein,Reinz,C,CD,CDC,CDCA,CDCAK,17,11,5,2,-3,light,heavy,c,c,CDC,AKCC,C,A,C,CC,D,K,4,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,AN,T,2,Reinzucht,paenultima
bau,ø,u,au,bau,sbau,isbau,D,CD,CCD,DCCD,CDCCD,Reis,ø,R,Re,Rei,Reis,Reisb,C,CD,CDC,CDCC,CDCCD,15,11,5,5,-2,light,light,c,o,CDC,CD,C,C,C,,D,D,4,3,1,0,1,1,2,2,CVVC,CVV,1,0,N,NN,T,2,Reisbau,paenultima
brei,ø,i,ei,rei,brei,sbrei,D,CD,CCD,CCCD,DCCCD,Reis,ø,R,Re,Rei,Reis,Reisb,C,CD,CDC,CDCC,CDCCC,15,15,5,5,0,light,light,c,o,CDC,CCD,C,CC,C,,D,D,4,4,1,0,1,2,2,2,CVVC,CCVV,1,1,N,NN,T,2,Reisbrei,paenultima
feld,ø,d,ld,eld,feld,sfeld,C,CC,KCC,CKCC,CCKCC,Reis,ø,R,Re,Rei,Reis,Reisf,C,CD,CDC,CDCC,CDCCK,15,12,5,3,-1,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Reisfeld,paenultima
holz,ø,z,lz,olz,holz,sholz,A,CA,KCA,CKCA,CCKCA,Reis,ø,R,Re,Rei,Reis,Reish,C,CD,CDC,CDCC,CDCCK,15,12,5,3,-1,light,heavy,c,c,CDC,CKCA,C,C,C,CA,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Reisholz,paenultima
korn,ø,n,rn,orn,korn,skorn,C,CC,KCC,CKCC,CCKCC,Reis,ø,R,Re,Rei,Reis,Reisk,C,CD,CDC,CDCC,CDCCK,15,14,5,3,0,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Reiskorn,paenultima
lauf,ø,f,uf,auf,lauf,slauf,C,DC,CDC,CCDC,DCCDC,Reis,ø,R,Re,Rei,Reis,Reisl,C,CD,CDC,CDCC,CDCCD,15,15,5,5,0,light,light,c,c,CDC,CDC,C,C,C,C,D,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Reislauf,paenultima
bahn,ø,n,hn,ahn,bahn,sbahn,C,LC,CLC,CCLC,DCCLC,Rei$,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCC,CDCCL,15,14,5,4,0,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Reissbahn,paenultima
blei,ø,i,ei,lei,blei,sblei,D,CD,CCD,CCCD,DCCCD,Rei$,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCC,CDCCC,15,15,5,5,0,light,light,c,o,CDC,CCD,C,CC,C,,D,D,4,4,1,0,1,2,2,2,CVVC,CCVV,1,1,N,VN,T,2,Reissblei,paenultima
brett,ø,t,tt,ett,rett,brett,C,KC,CKC,CCKC,CCCKC,Rei$,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCC,CDCCC,15,12,5,3,-1,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,VN,T,2,Reissbrett,paenultima
schleim,ø,m,im,eim,leim,hleim,C,DC,CDC,CCDC,CCCDC,Reis,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCC,CDCCC,15,18,5,4,2,light,light,c,c,CDC,CCDC,C,CC,C,C,D,D,4,7,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,NN,T,2,Reisschleim,paenultima
schnaps,ø,s,ps,aps,naps,hnaps,C,CC,KCC,CKCC,CCKCC,Reis,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCC,CDCCC,15,12,5,2,-1,light,heavy,c,c,CDC,CCKCC,C,CC,C,CC,D,K,4,7,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,NN,T,2,Reisschnaps,paenultima
zahn,ø,n,hn,ahn,zahn,szahn,C,LC,ALC,CALC,DCALC,Rei$,ø,R,Re,Rei,Reis,Reiss,C,CD,CDC,CDCA,CDCAL,15,14,5,4,0,light,light,c,c,CDC,ALC,C,A,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Reisszahn,paenultima
bahn,ø,n,hn,ahn,bahn,tbahn,C,LC,CLC,CCLC,DCCLC,Reit,ø,R,Re,Rei,Reit,Reitb,C,CD,CDC,CDCC,CDCCL,15,14,5,4,0,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Reitbahn,paenultima
pferd,ø,d,rd,erd,ferd,pferd,C,CC,LCC,ALCC,CALCC,Reit,ø,R,Re,Rei,Reit,Reitp,C,CD,CDC,CDCA,CDCAL,15,12,5,3,-1,light,heavy,c,c,CDC,ALCC,C,A,C,CC,D,L,4,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,N,VN,T,2,Reitpferd,paenultima
weg,ø,g,eg,weg,tweg,itweg,C,LC,CLC,CCLC,DCCLC,Reit,ø,R,Re,Rei,Reit,Reitw,C,CD,CDC,CDCC,CDCCL,15,8,5,2,-3,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Reitweg,paenultima
bahn,ø,n,hn,ahn,bahn,nbahn,C,LC,CLC,CCLC,KCCLC,Renn,ø,R,Re,Ren,Renn,Rennb,C,CK,CKC,CKCC,CKCCL,13,14,4,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rennbahn,paenultima
boot,ø,t,ot,oot,boot,nboot,C,LC,CLC,CCLC,KCCLC,Renn,ø,R,Re,Ren,Renn,Rennb,C,CK,CKC,CKCC,CKCCL,13,8,4,2,-2,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rennboot,paenultima
pferd,ø,d,rd,erd,ferd,pferd,C,CC,LCC,ALCC,CALCC,Renn,ø,R,Re,Ren,Renn,Rennp,C,CK,CKC,CKCA,CKCAL,13,12,4,3,0,light,heavy,c,c,CKC,ALCC,C,A,C,CC,K,L,4,5,1,2,1,1,1,2,CVC,CVVCC,2,1,N,VN,T,2,Rennpferd,paenultima
rad,ø,d,ad,rad,nrad,nnrad,C,LC,CLC,CCLC,KCCLC,Renn,ø,R,Re,Ren,Renn,Rennr,C,CK,CKC,CKCC,CKCCL,13,15,4,5,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rennrad,paenultima
sport,ø,t,rt,ort,port,sport,C,CC,KCC,CKCC,CCKCC,Renn,ø,R,Re,Ren,Renn,Renns,C,CK,CKC,CKCC,CKCCC,13,13,4,2,0,light,heavy,c,c,CKC,CCKCC,C,CC,C,CC,K,K,4,5,1,2,1,2,1,1,CVC,CCVCC,2,4,N,VN,T,2,Rennsport,paenultima
stall,ø,l,ll,all,tall,stall,C,KC,CKC,CCKC,CCCKC,Renn,ø,R,Re,Ren,Renn,Renns,C,CK,CKC,CKCC,CKCCC,13,12,4,3,0,light,light,c,c,CKC,CCKC,C,CC,C,C,K,K,4,5,1,1,1,2,1,1,CVC,CCVC,2,3,N,VN,T,2,Rennstall,paenultima
amt,ø,t,mt,amt,tamt,ntamt,C,CC,KCC,CKCC,CCKCC,Rent,ø,R,Re,Ren,Rent,Renta,C,CK,CKC,CKCC,CKCCK,14,10,3,3,-2,heavy,heavy,c,c,CKCC,KCC,C,,CC,CC,K,K,4,3,2,2,1,0,1,1,CVCC,VCC,3,2,N,NN,T,2,Rentamt,paenultima
geld,ø,d,ld,eld,geld,ugeld,C,CC,KCC,CKCC,DCKCC,Reu,ø,R,Re,Reu,Reug,Reuge,C,CD,CDC,CDCK,CDCKC,14,12,7,3,-1,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,VN,T,2,Reugeld,paenultima
land,ø,d,nd,and,land,nland,C,CC,KCC,CKCC,CCKCC,Rhein,ø,R,Rh,Rhe,Rhei,Rhein,C,CD,CDC,CDCC,CDCCK,17,14,5,3,-1,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Rheinland,paenultima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,CCCKA,Richt,ø,R,Ri,Ric,Rich,Richt,C,CK,CKC,CKCC,CKCCC,14,12,3,3,-1,heavy,light,c,c,CKCC,CCKA,C,CC,CC,A,K,K,5,5,2,1,1,2,1,1,CVCC,CCVC,3,3,N,VN,T,2,Richtplatz,paenultima
schnur,ø,r,ur,nur,hnur,chnur,C,LC,CLC,CCLC,CCCLC,Richt,ø,R,Ri,Ric,Rich,Richt,C,CK,CKC,CKCC,CKCCC,14,16,3,4,1,heavy,light,c,c,CKCC,CCLC,C,CC,CC,C,K,L,5,6,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,VN,T,2,Richtschnur,paenultima
zahl,ø,l,hl,ahl,zahl,tzahl,C,LC,ALC,CALC,CCALC,Richt,ø,R,Ri,Ric,Rich,Richt,C,CK,CKC,CKCC,CKCCA,14,15,3,5,1,heavy,light,c,c,CKCC,ALC,C,A,CC,C,K,L,5,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,VN,T,2,Richtzahl,paenultima
salz,ø,z,lz,alz,salz,hsalz,A,CA,KCA,CKCA,CCKCA,Riech,ø,R,Ri,Rie,Riec,Riech,C,CL,CLC,CLCC,CLCCK,13,12,4,3,0,light,heavy,c,c,CLC,CKCA,C,C,C,CA,L,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,VN,T,2,Riechsalz,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,Riech,ø,R,Ri,Rie,Riec,Riech,C,CL,CLC,CLCC,CLCCC,13,9,4,2,-2,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,5,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,VN,T,2,Riechstoff,paenultima
fleisch,ø,h,ch,sch,isch,eisch,C,DC,CDC,CCDC,CCCDC,Rind,ø,R,Ri,Rin,Rind,Rindf,C,CK,CKC,CKCC,CKCCC,16,16,4,4,0,heavy,light,c,c,CKCC,CCDC,C,CC,CC,C,K,D,4,7,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,NN,T,2,Rindfleisch,paenultima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,CCCKC,Rind,ø,R,Ri,Rin,Rind,Rinds,C,CK,CKC,CKCC,CKCCC,16,11,4,2,-2,heavy,light,c,c,CKCC,CCKC,C,CC,CC,C,K,K,4,5,2,1,1,2,1,1,CVCC,CCVC,3,3,N,NN,T,2,Rindstueck,paenultima
vieh,ø,h,eh,ieh,vieh,dvieh,L,CL,CCL,CCCL,KCCCL,Rind,ø,R,Ri,Rin,Rind,Rindv,C,CK,CKC,CKCC,CKCCC,16,9,4,4,-3,heavy,light,c,o,CKCC,CL,C,C,CC,,K,L,4,4,2,0,1,1,1,2,CVCC,CVV,3,0,N,NN,T,2,Rindvieh,paenultima
bahn,ø,n,hn,ahn,bahn,gbahn,C,LC,CLC,CCLC,KCCLC,Ring,ø,R,Ri,Rin,Ring,Ringb,C,CK,CKC,CKCC,CKCCL,15,14,5,4,0,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Ringbahn,paenultima
kampf,ø,f,pf,mpf,ampf,kampf,A,CA,KCA,CKCA,CCKCA,Ring,ø,R,Ri,Rin,Ring,Ringk,C,CK,CKC,CKCC,CKCCK,15,11,5,2,-2,light,heavy,c,c,CKC,CKCA,C,C,C,CA,K,K,4,5,1,2,1,1,1,1,CVC,CVCC,2,3,N,VN,T,2,Ringkampf,paenultima
um,um,m,um,sum,gsum,ngsum,C,KC,CKC,CCKC,KCCKC,rings,ø,r,ri,rin,ring,rings,C,CK,CKC,CKCC,CKCCK,16,11,4,5,-2,heavy,light,c,c,CKCC,KC,C,,CC,C,K,K,5,2,2,1,1,0,1,1,CVCC,VC,3,1,ADV,ø,F,2,ringsum,paenultima
tausch,ø,h,ch,sch,usch,ausch,C,DC,CDC,CCDC,KCCDC,Ring,ø,R,Ri,Rin,Ring,Ringt,C,CK,CKC,CKCC,CKCCD,15,12,5,4,-1,light,light,c,c,CKC,CDC,C,C,C,C,K,D,4,6,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Ringtausch,paenultima
saum,ø,m,um,aum,saum,ksaum,C,DC,CDC,CCDC,KCCDC,Rock,ø,R,Ro,Roc,Rock,Rocks,C,CK,CKC,CKCC,CKCCD,11,14,3,4,2,light,light,c,c,CKC,CDC,C,C,C,C,K,D,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Rocksaum,paenultima
scho$,ø,s,ss,oss,hoss,choss,C,LC,CLC,CCLC,KCCLC,Rock,ø,R,Ro,Roc,Rock,Rocks,C,CK,CKC,CKCC,CKCCL,11,8,3,2,-1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,5,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Rockschoss,paenultima
bau,ø,u,au,bau,hbau,ohbau,D,CD,LCD,CLCD,ø,Roh,ø,R,Ro,Roh,Rohb,Rohba,C,CL,CLC,CLCD,ø,10,11,5,5,1,light,light,o,o,CL,CD,C,C,,,L,D,3,3,0,0,1,1,2,2,CVV,CVV,0,0,N,AN,T,2,Rohbau,paenultima
kost,ø,t,st,ost,kost,hkost,C,CC,KCC,CKCC,LCKCC,Roh,ø,R,Ro,Roh,Rohk,Rohko,C,CL,CLC,CLCK,CLCKC,10,9,5,2,0,light,heavy,o,c,CL,CKCC,C,C,,CC,L,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,AN,T,2,Rohkost,paenultima
3l,ø,l,el,oel,hoel,ohoel,C,LC,LLC,CLLC,ø,Roh,ø,R,Ro,Roh,Roho,Rohoe,C,CL,CLL,CLLC,ø,10,10,5,5,0,light,light,o,c,CL,LC,C,,,C,L,L,3,2,0,1,1,0,2,2,CVV,VVC,0,0,N,AN,T,2,Rohoel,paenultima
bruch,ø,h,ch,uch,ruch,bruch,C,KC,CKC,CCKC,CCCKC,Rohr,ø,R,Ro,Roh,Rohr,Rohrb,C,CL,CLC,CLCC,CLCCC,14,14,4,3,0,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Rohrbruch,paenultima
netz,ø,z,tz,etz,netz,rnetz,A,KA,CKA,CCKA,LCCKA,Rohr,ø,R,Ro,Roh,Rohr,Rohrn,C,CL,CLC,CLCC,CLCCK,14,10,4,3,-2,light,light,c,c,CLC,CKA,C,C,C,A,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Rohrnetz,paenultima
post,ø,t,st,ost,post,rpost,C,CC,KCC,CKCC,CCKCC,Rohr,ø,R,Ro,Roh,Rohr,Rohrp,C,CL,CLC,CLCC,CLCCK,14,9,4,2,-2,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Rohrpost,paenultima
stock,ø,k,ck,ock,tock,stock,C,KC,CKC,CCKC,CCCKC,Rohr,ø,R,Ro,Roh,Rohr,Rohrs,C,CL,CLC,CLCC,CLCCC,14,9,4,2,-2,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Rohrstock,paenultima
stuhl,ø,l,hl,uhl,tuhl,stuhl,C,LC,CLC,CCLC,CCCLC,Rohr,ø,R,Ro,Roh,Rohr,Rohrs,C,CL,CLC,CLCC,CLCCC,14,14,4,3,0,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,4,5,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,NN,T,2,Rohrstuhl,paenultima
stahl,ø,l,hl,ahl,tahl,stahl,C,LC,CLC,CCLC,LCCLC,Roh,ø,R,Ro,Roh,Rohs,Rohst,C,CL,CLC,CLCC,CLCCL,10,16,5,4,3,light,light,o,c,CL,CCLC,C,CC,,C,L,L,3,5,0,1,1,2,2,2,CVV,CCVVC,0,1,N,AN,T,2,Rohstahl,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,LCCKC,Roh,ø,R,Ro,Roh,Rohs,Rohst,C,CL,CLC,CLCC,CLCCK,10,9,5,2,0,light,light,o,c,CL,CCKC,C,CC,,C,L,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,AN,T,2,Rohstoff,paenultima
bahn,ø,n,hn,ahn,bahn,lbahn,C,LC,CLC,CCLC,KCCLC,Roll,ø,R,Ro,Rol,Roll,Rollb,C,CK,CKC,CKCC,CKCCL,14,14,4,4,0,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rollbahn,paenultima
brett,ø,t,tt,ett,rett,brett,C,KC,CKC,CCKC,CCCKC,Roll,ø,R,Ro,Rol,Roll,Rollb,C,CK,CKC,CKCC,CKCCC,14,12,4,3,-1,light,light,c,c,CKC,CCKC,C,CC,C,C,K,K,4,5,1,1,1,2,1,1,CVC,CCVC,2,3,N,VN,T,2,Rollbrett,paenultima
feld,ø,d,ld,eld,feld,lfeld,C,CC,KCC,CKCC,CCKCC,Roll,ø,R,Ro,Rol,Roll,Rollf,C,CK,CKC,CKCC,CKCCK,14,12,4,3,-1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,4,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,VN,T,2,Rollfeld,paenultima
film,ø,m,lm,ilm,film,lfilm,C,CC,KCC,CKCC,CCKCC,Roll,ø,R,Ro,Rol,Roll,Rollf,C,CK,CKC,CKCC,CKCCK,14,16,4,4,1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,4,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,VN,T,2,Rollfilm,paenultima
kur,ø,r,ur,kur,lkur,llkur,C,LC,CLC,CCLC,KCCLC,Roll,ø,R,Ro,Rol,Roll,Rollk,C,CK,CKC,CKCC,CKCCL,14,13,4,4,0,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Rollkur,paenultima
mops,ø,s,ps,ops,mops,lmops,C,CC,KCC,CKCC,CCKCC,Roll,ø,R,Ro,Rol,Roll,Rollm,C,CK,CKC,CKCC,CKCCK,14,11,4,2,-1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,4,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,VN,T,2,Rollmops,paenultima
schuh,ø,h,uh,huh,chuh,schuh,L,CL,CCL,KCCL,CKCCL,Roll,ø,R,Ro,Rol,Roll,Rolls,C,CK,CKC,CKCC,CKCCL,14,9,4,4,-2,light,light,c,o,CKC,CL,C,C,C,,K,L,4,5,1,0,1,1,1,2,CVC,CVV,2,0,N,VN,T,2,Rollschuh,paenultima
stuhl,ø,l,hl,uhl,tuhl,stuhl,C,LC,CLC,CCLC,CCCLC,Roll,ø,R,Ro,Rol,Roll,Rolls,C,CK,CKC,CKCC,CKCCC,14,14,4,3,0,light,light,c,c,CKC,CCLC,C,CC,C,C,K,L,4,5,1,1,1,2,1,2,CVC,CCVVC,2,1,N,VN,T,2,Rollstuhl,paenultima
fahrt,ø,t,rt,hrt,ahrt,fahrt,C,CC,LCC,CLCC,CCLCC,Rom,ø,R,Ro,Rom,Romf,Romfa,C,CL,CLC,CLCC,CLCCL,13,16,4,4,2,light,heavy,c,c,CLC,CLCC,C,C,C,CC,L,L,3,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,N,NN,T,2,Romfahrt,paenultima
haar,ø,r,ar,aar,haar,shaar,C,LC,CLC,CCLC,KCCLC,Ro$,ø,R,Ro,Ros,Ross,Rossh,C,CK,CKC,CKCC,CKCCL,11,15,3,5,2,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Rosshaar,paenultima
kamm,ø,m,mm,amm,kamm,skamm,C,KC,CKC,CCKC,KCCKC,Ro$,ø,R,Ro,Ros,Ross,Rossk,C,CK,CKC,CKCC,CKCCK,11,10,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Rosskamm,paenultima
kur,ø,r,ur,kur,skur,sskur,C,LC,CLC,CCLC,KCCLC,Ro$,ø,R,Ro,Ros,Ross,Rossk,C,CK,CKC,CKCC,CKCCL,11,13,3,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Rosskur,paenultima
